order_id,product_id,quantity,unit_price
ORD-002665,PRD-089,1,199.0
ORD-002666,PRD-044,1,819.0
ORD-002667,PRD-063,1,449.0
ORD-002668,PRD-039,1,609.0
ORD-002668,PRD-079,2,1619.0
ORD-002669,PRD-084,2,1229.0
ORD-002670,PRD-026,1,1139.0
ORD-002670,PRD-041,3,849.0
ORD-002670,PRD-002,2,229.0
ORD-002671,PRD-095,1,299.0
ORD-002672,PRD-087,1,359.0
ORD-002673,PRD-093,1,229.0
ORD-002674,PRD-053,2,349.0
ORD-002674,PRD-056,1,549.0
ORD-002675,PRD-005,2,419.0
ORD-002676,PRD-035,1,1219.0
ORD-002677,PRD-042,1,1309.0
ORD-002677,PRD-044,1,819.0
ORD-002678,PRD-056,1,549.0
ORD-002679,PRD-010,1,339.0
ORD-002680,PRD-039,1,609.0
ORD-002681,PRD-084,1,1229.0
ORD-002681,PRD-041,3,849.0
ORD-002682,PRD-040,1,1239.0
ORD-002682,PRD-053,1,349.0
ORD-002682,PRD-032,1,579.0
ORD-002682,PRD-079,1,1619.0
ORD-002683,PRD-084,1,1229.0
ORD-002684,PRD-006,1,439.0
ORD-002684,PRD-041,1,849.0
ORD-002685,PRD-072,1,699.0
ORD-002686,PRD-068,1,629.0
ORD-002686,PRD-005,1,419.0
ORD-002687,PRD-039,1,609.0
ORD-002687,PRD-079,1,1619.0
ORD-002688,PRD-037,1,779.0
ORD-002689,PRD-024,1,979.0
ORD-002689,PRD-056,2,549.0
ORD-002690,PRD-084,1,1229.0
ORD-002691,PRD-008,1,259.0
ORD-002691,PRD-072,2,699.0
ORD-002691,PRD-068,1,629.0
ORD-002692,PRD-056,1,549.0
ORD-002692,PRD-046,1,1109.0
ORD-002692,PRD-068,2,629.0
ORD-002693,PRD-044,1,819.0
ORD-002693,PRD-036,3,729.0
ORD-002694,PRD-093,2,229.0
ORD-002694,PRD-035,1,1219.0
ORD-002695,PRD-068,1,629.0
ORD-002695,PRD-077,1,2129.0
ORD-002695,PRD-035,1,1219.0
ORD-002695,PRD-005,1,419.0
ORD-002696,PRD-068,1,629.0
ORD-002696,PRD-026,1,1139.0
ORD-002696,PRD-018,1,939.0
ORD-002696,PRD-004,1,429.0
ORD-002697,PRD-003,3,409.0
ORD-002697,PRD-026,2,1139.0
ORD-002698,PRD-026,1,1139.0
ORD-002699,PRD-072,1,699.0
ORD-002700,PRD-053,1,349.0
ORD-002700,PRD-022,1,849.0
ORD-002700,PRD-079,1,1619.0
ORD-002700,PRD-089,3,199.0
ORD-002701,PRD-079,1,1619.0
ORD-002701,PRD-033,1,749.0
ORD-002702,PRD-079,1,1619.0
ORD-002703,PRD-026,3,1139.0
ORD-002704,PRD-035,3,1219.0
ORD-002705,PRD-073,1,1089.0
ORD-002706,PRD-048,1,1289.0
ORD-002706,PRD-022,1,849.0
ORD-002707,PRD-047,2,679.0
ORD-002708,PRD-090,2,289.0
ORD-002709,PRD-041,1,849.0
ORD-002710,PRD-035,1,1219.0
ORD-002710,PRD-025,1,879.0
ORD-002710,PRD-079,1,1619.0
ORD-002711,PRD-062,1,529.0
ORD-002711,PRD-054,2,399.0
ORD-002712,PRD-024,1,979.0
ORD-002712,PRD-068,1,629.0
ORD-002713,PRD-044,1,819.0
ORD-002714,PRD-067,1,439.0
ORD-002714,PRD-068,2,629.0
ORD-002715,PRD-086,1,239.0
ORD-002715,PRD-068,2,629.0
ORD-002716,PRD-073,1,1089.0
ORD-002716,PRD-041,3,849.0
ORD-002717,PRD-035,1,1219.0
ORD-002717,PRD-056,1,549.0
ORD-002718,PRD-007,1,319.0
ORD-002718,PRD-090,1,289.0
ORD-002719,PRD-041,1,849.0
ORD-002720,PRD-007,1,319.0
ORD-002721,PRD-018,1,939.0
ORD-002721,PRD-047,3,679.0
ORD-002722,PRD-006,1,439.0
ORD-002723,PRD-089,3,199.0
ORD-002723,PRD-019,2,679.0
ORD-002724,PRD-068,1,629.0
ORD-002724,PRD-039,1,609.0
ORD-002725,PRD-018,1,939.0
ORD-002725,PRD-085,1,159.0
ORD-002726,PRD-026,2,1139.0
ORD-002726,PRD-072,2,699.0
ORD-002727,PRD-013,2,899.0
ORD-002727,PRD-079,1,1619.0
ORD-002727,PRD-018,1,939.0
ORD-002728,PRD-055,1,269.0
ORD-002728,PRD-042,2,1309.0
ORD-002728,PRD-039,1,609.0
ORD-002729,PRD-086,1,239.0
ORD-002730,PRD-007,2,319.0
ORD-002730,PRD-063,1,449.0
ORD-002731,PRD-079,1,1619.0
ORD-002732,PRD-086,1,239.0
ORD-002732,PRD-084,1,1229.0
ORD-002732,PRD-063,1,449.0
ORD-002733,PRD-086,1,239.0
ORD-002734,PRD-044,3,819.0
ORD-002734,PRD-062,1,529.0
ORD-002734,PRD-041,1,849.0
ORD-002735,PRD-049,2,449.0
ORD-002736,PRD-018,1,939.0
ORD-002736,PRD-022,1,849.0
ORD-002736,PRD-039,1,609.0
ORD-002737,PRD-068,1,629.0
ORD-002738,PRD-085,2,159.0
ORD-002739,PRD-079,2,1619.0
ORD-002740,PRD-041,1,849.0
ORD-002741,PRD-068,1,629.0
ORD-002742,PRD-091,2,129.0
ORD-002743,PRD-006,2,439.0
ORD-002743,PRD-042,3,1309.0
ORD-002743,PRD-018,1,939.0
ORD-002743,PRD-047,1,679.0
ORD-002744,PRD-095,1,299.0
ORD-002745,PRD-093,1,229.0
ORD-002745,PRD-044,1,819.0
ORD-002745,PRD-041,1,849.0
ORD-002746,PRD-063,1,449.0
ORD-002747,PRD-042,2,1309.0
ORD-002747,PRD-004,3,429.0
ORD-002748,PRD-036,2,729.0
ORD-002748,PRD-075,1,2439.0
ORD-002749,PRD-006,1,439.0
ORD-002750,PRD-022,1,849.0
ORD-002751,PRD-065,1,739.0
ORD-002752,PRD-018,1,939.0
ORD-002752,PRD-087,2,359.0
ORD-002753,PRD-016,1,989.0
ORD-002753,PRD-047,2,679.0
ORD-002754,PRD-087,1,359.0
ORD-002755,PRD-090,2,289.0
ORD-002755,PRD-078,1,2449.0
ORD-002756,PRD-011,1,339.0
ORD-002756,PRD-005,1,419.0
ORD-002757,PRD-044,2,819.0
ORD-002758,PRD-044,1,819.0
ORD-002759,PRD-063,1,449.0
ORD-002759,PRD-041,1,849.0
ORD-002760,PRD-022,1,849.0
ORD-002760,PRD-090,1,289.0
ORD-002761,PRD-013,2,899.0
ORD-002762,PRD-010,1,339.0
ORD-002763,PRD-007,1,319.0
ORD-002764,PRD-072,1,699.0
ORD-002764,PRD-093,1,229.0
ORD-002764,PRD-052,1,329.0
ORD-002765,PRD-018,2,939.0
ORD-002765,PRD-044,1,819.0
ORD-002766,PRD-006,2,439.0
ORD-002766,PRD-017,3,669.0
ORD-002766,PRD-042,1,1309.0
ORD-002767,PRD-093,1,229.0
ORD-002768,PRD-062,1,529.0
ORD-002768,PRD-052,1,329.0
ORD-002768,PRD-093,1,229.0
ORD-002769,PRD-039,1,609.0
ORD-002770,PRD-069,3,739.0
ORD-002771,PRD-041,1,849.0
ORD-002771,PRD-044,1,819.0
ORD-002771,PRD-013,1,899.0
ORD-002772,PRD-011,2,339.0
ORD-002772,PRD-063,1,449.0
ORD-002772,PRD-068,2,629.0
ORD-002773,PRD-056,1,549.0
ORD-002774,PRD-063,1,449.0
ORD-002775,PRD-018,1,939.0
ORD-002776,PRD-079,1,1619.0
ORD-002777,PRD-004,2,429.0
ORD-002777,PRD-006,1,439.0
ORD-002778,PRD-026,1,1139.0
ORD-002778,PRD-073,1,1089.0
ORD-002778,PRD-035,1,1219.0
ORD-002779,PRD-081,1,1339.0
ORD-002780,PRD-068,1,629.0
ORD-002781,PRD-089,1,199.0
ORD-002782,PRD-090,2,289.0
ORD-002782,PRD-041,1,849.0
ORD-002783,PRD-018,1,939.0
ORD-002784,PRD-040,1,1239.0
ORD-002785,PRD-083,2,2029.0
ORD-002785,PRD-022,2,849.0
ORD-002785,PRD-086,1,239.0
ORD-002786,PRD-026,1,1139.0
ORD-002787,PRD-054,1,399.0
ORD-002787,PRD-072,2,699.0
ORD-002787,PRD-019,1,679.0
ORD-002787,PRD-022,3,849.0
ORD-002788,PRD-008,2,259.0
ORD-002788,PRD-086,1,239.0
ORD-002789,PRD-035,1,1219.0
ORD-002790,PRD-041,1,849.0
ORD-002791,PRD-087,1,359.0
ORD-002792,PRD-083,1,2029.0
ORD-002792,PRD-091,1,129.0
ORD-002793,PRD-063,1,449.0
ORD-002794,PRD-013,1,899.0
ORD-002795,PRD-013,1,899.0
ORD-002796,PRD-035,1,1219.0
ORD-002797,PRD-022,1,849.0
ORD-002797,PRD-026,1,1139.0
ORD-002798,PRD-041,1,849.0
ORD-002799,PRD-039,1,609.0
ORD-002799,PRD-093,2,229.0
ORD-002800,PRD-067,1,439.0
ORD-002800,PRD-041,1,849.0
ORD-002801,PRD-067,1,439.0
ORD-002802,PRD-053,3,349.0
ORD-002803,PRD-093,1,229.0
ORD-002804,PRD-041,1,849.0
ORD-002805,PRD-007,2,319.0
ORD-002806,PRD-093,1,229.0
ORD-002807,PRD-041,1,849.0
ORD-002808,PRD-079,1,1619.0
ORD-002809,PRD-040,1,1239.0
ORD-002809,PRD-090,2,289.0
ORD-002810,PRD-072,1,699.0
ORD-002811,PRD-046,2,1109.0
ORD-002812,PRD-063,1,449.0
ORD-002813,PRD-007,1,319.0
ORD-002813,PRD-086,1,239.0
ORD-002814,PRD-044,1,819.0
ORD-002815,PRD-036,1,729.0
ORD-002816,PRD-038,2,1329.0
ORD-002816,PRD-025,1,879.0
ORD-002817,PRD-084,2,1229.0
ORD-002818,PRD-035,2,1219.0
ORD-002818,PRD-068,1,629.0
ORD-002819,PRD-022,1,849.0
ORD-002820,PRD-024,1,979.0
ORD-002821,PRD-022,1,849.0
ORD-002822,PRD-068,1,629.0
ORD-002823,PRD-026,1,1139.0
ORD-002824,PRD-007,1,319.0
ORD-002825,PRD-044,2,819.0
ORD-002825,PRD-007,1,319.0
ORD-002826,PRD-093,2,229.0
ORD-002827,PRD-044,2,819.0
ORD-002828,PRD-041,1,849.0
ORD-002829,PRD-072,1,699.0
ORD-002829,PRD-086,1,239.0
ORD-002830,PRD-026,3,1139.0
ORD-002830,PRD-078,1,2449.0
ORD-002831,PRD-035,2,1219.0
ORD-002831,PRD-081,1,1339.0
ORD-002831,PRD-079,1,1619.0
ORD-002832,PRD-056,2,549.0
ORD-002833,PRD-087,1,359.0
ORD-002833,PRD-035,1,1219.0
ORD-002833,PRD-063,2,449.0
ORD-002834,PRD-026,1,1139.0
ORD-002834,PRD-022,1,849.0
ORD-002835,PRD-026,1,1139.0
ORD-002836,PRD-063,1,449.0
ORD-002837,PRD-025,1,879.0
ORD-002838,PRD-068,2,629.0
ORD-002839,PRD-072,1,699.0
ORD-002840,PRD-026,1,1139.0
ORD-002840,PRD-060,1,529.0
ORD-002841,PRD-032,1,579.0
ORD-002841,PRD-008,1,259.0
ORD-002841,PRD-053,1,349.0
ORD-002842,PRD-056,2,549.0
ORD-002843,PRD-026,1,1139.0
ORD-002843,PRD-089,1,199.0
ORD-002844,PRD-026,2,1139.0
ORD-002844,PRD-068,1,629.0
ORD-002845,PRD-068,1,629.0
ORD-002845,PRD-091,1,129.0
ORD-002845,PRD-090,2,289.0
ORD-002846,PRD-022,1,849.0
ORD-002846,PRD-056,1,549.0
ORD-002847,PRD-035,3,1219.0
ORD-002848,PRD-079,2,1619.0
ORD-002849,PRD-086,1,239.0
ORD-002849,PRD-047,1,679.0
ORD-002850,PRD-018,1,939.0
ORD-002851,PRD-093,1,229.0
ORD-002852,PRD-013,1,899.0
ORD-002852,PRD-068,1,629.0
ORD-002853,PRD-008,1,259.0
ORD-002853,PRD-041,1,849.0
ORD-002854,PRD-044,1,819.0
ORD-002854,PRD-022,1,849.0
ORD-002855,PRD-025,1,879.0
ORD-002856,PRD-006,2,439.0
ORD-002856,PRD-084,2,1229.0
ORD-002856,PRD-018,1,939.0
ORD-002857,PRD-040,1,1239.0
ORD-002858,PRD-068,1,629.0
ORD-002858,PRD-052,1,329.0
ORD-002859,PRD-093,2,229.0
ORD-002860,PRD-053,1,349.0
ORD-002861,PRD-018,1,939.0
ORD-002862,PRD-079,1,1619.0
ORD-002862,PRD-093,3,229.0
ORD-002863,PRD-018,1,939.0
ORD-002864,PRD-018,1,939.0
ORD-002865,PRD-007,1,319.0
ORD-002866,PRD-022,1,849.0
ORD-002867,PRD-016,1,989.0
ORD-002868,PRD-004,2,429.0
ORD-002868,PRD-086,1,239.0
ORD-002869,PRD-073,1,1089.0
ORD-002870,PRD-035,1,1219.0
ORD-002871,PRD-004,2,429.0
ORD-002872,PRD-032,2,579.0
ORD-002872,PRD-024,2,979.0
ORD-002873,PRD-091,1,129.0
ORD-002873,PRD-044,1,819.0
ORD-002873,PRD-049,2,449.0
ORD-002874,PRD-006,1,439.0
ORD-002875,PRD-047,1,679.0
ORD-002875,PRD-026,1,1139.0
ORD-002875,PRD-028,2,689.0
ORD-002876,PRD-093,1,229.0
ORD-002877,PRD-041,1,849.0
ORD-002877,PRD-055,1,269.0
ORD-002877,PRD-056,1,549.0
ORD-002878,PRD-052,1,329.0
ORD-002878,PRD-013,1,899.0
ORD-002878,PRD-084,1,1229.0
ORD-002879,PRD-073,1,1089.0
ORD-002880,PRD-087,2,359.0
ORD-002881,PRD-011,1,339.0
ORD-002881,PRD-056,2,549.0
ORD-002882,PRD-035,1,1219.0
ORD-002883,PRD-036,1,729.0
ORD-002883,PRD-089,1,199.0
ORD-002884,PRD-039,1,609.0
ORD-002885,PRD-089,2,199.0
ORD-002885,PRD-047,1,679.0
ORD-002886,PRD-037,1,779.0
ORD-002887,PRD-093,1,229.0
ORD-002887,PRD-039,1,609.0
ORD-002887,PRD-046,1,1109.0
ORD-002888,PRD-016,1,989.0
ORD-002888,PRD-026,1,1139.0
ORD-002888,PRD-068,1,629.0
ORD-002889,PRD-026,1,1139.0
ORD-002890,PRD-013,1,899.0
ORD-002890,PRD-039,1,609.0
ORD-002891,PRD-026,2,1139.0
ORD-002892,PRD-013,1,899.0
ORD-002893,PRD-086,1,239.0
ORD-002893,PRD-091,1,129.0
ORD-002894,PRD-041,3,849.0
ORD-002895,PRD-004,1,429.0
ORD-002896,PRD-006,1,439.0
ORD-002896,PRD-068,3,629.0
ORD-002897,PRD-022,1,849.0
ORD-002898,PRD-089,1,199.0
ORD-002898,PRD-047,1,679.0
ORD-002898,PRD-090,1,289.0
ORD-002899,PRD-086,1,239.0
ORD-002899,PRD-053,1,349.0
ORD-002899,PRD-016,1,989.0
ORD-002900,PRD-087,1,359.0
ORD-002900,PRD-025,1,879.0
ORD-002901,PRD-016,1,989.0
ORD-002902,PRD-024,1,979.0
ORD-002902,PRD-072,1,699.0
ORD-002903,PRD-041,3,849.0
ORD-002904,PRD-018,1,939.0
ORD-002905,PRD-086,1,239.0
ORD-002905,PRD-040,2,1239.0
ORD-002905,PRD-056,1,549.0
ORD-002906,PRD-035,2,1219.0
ORD-002906,PRD-079,1,1619.0
ORD-002906,PRD-081,1,1339.0
ORD-002906,PRD-033,1,749.0
ORD-002907,PRD-082,3,1629.0
ORD-002908,PRD-018,1,939.0
ORD-002909,PRD-072,1,699.0
ORD-002910,PRD-026,1,1139.0
ORD-002911,PRD-016,1,989.0
ORD-002912,PRD-063,1,449.0
ORD-002913,PRD-062,1,529.0
ORD-002913,PRD-017,1,669.0
ORD-002913,PRD-082,1,1629.0
ORD-002914,PRD-068,1,629.0
ORD-002914,PRD-056,2,549.0
ORD-002914,PRD-044,1,819.0
ORD-002915,PRD-024,1,979.0
ORD-002916,PRD-040,1,1239.0
ORD-002917,PRD-068,1,629.0
ORD-002917,PRD-018,2,939.0
ORD-002918,PRD-068,1,629.0
ORD-002919,PRD-018,1,939.0
ORD-002919,PRD-090,2,289.0
ORD-002920,PRD-035,1,1219.0
ORD-002921,PRD-046,1,1109.0
ORD-002921,PRD-026,1,1139.0
ORD-002922,PRD-063,1,449.0
ORD-002923,PRD-072,1,699.0
ORD-002924,PRD-044,1,819.0
ORD-002925,PRD-044,1,819.0
ORD-002925,PRD-047,1,679.0
ORD-002925,PRD-063,1,449.0
ORD-002926,PRD-007,2,319.0
ORD-002926,PRD-091,1,129.0
ORD-002927,PRD-022,1,849.0
ORD-002928,PRD-010,1,339.0
ORD-002929,PRD-079,1,1619.0
ORD-002930,PRD-008,1,259.0
ORD-002931,PRD-018,1,939.0
ORD-002932,PRD-006,1,439.0
ORD-002932,PRD-063,1,449.0
ORD-002932,PRD-072,1,699.0
ORD-002933,PRD-026,2,1139.0
ORD-002933,PRD-024,1,979.0
ORD-002933,PRD-012,1,269.0
ORD-002934,PRD-039,2,609.0
ORD-002935,PRD-068,1,629.0
ORD-002935,PRD-019,2,679.0
ORD-002936,PRD-018,1,939.0
ORD-002937,PRD-026,2,1139.0
ORD-002938,PRD-089,1,199.0
ORD-002939,PRD-014,1,569.0
ORD-002939,PRD-056,1,549.0
ORD-002940,PRD-026,1,1139.0
ORD-002940,PRD-001,1,459.0
ORD-002941,PRD-001,1,459.0
ORD-002941,PRD-035,1,1219.0
ORD-002941,PRD-063,2,449.0
ORD-002942,PRD-006,1,439.0
ORD-002942,PRD-094,3,199.0
ORD-002943,PRD-072,2,699.0
ORD-002944,PRD-087,1,359.0
ORD-002945,PRD-093,1,229.0
ORD-002945,PRD-005,2,419.0
ORD-002946,PRD-044,1,819.0
ORD-002947,PRD-090,1,289.0
ORD-002948,PRD-044,1,819.0
ORD-002949,PRD-083,1,2029.0
ORD-002950,PRD-068,1,629.0
ORD-002951,PRD-068,3,629.0
ORD-002952,PRD-017,1,669.0
ORD-002952,PRD-062,1,529.0
ORD-002953,PRD-022,2,849.0
ORD-002954,PRD-013,1,899.0
ORD-002954,PRD-093,1,229.0
ORD-002955,PRD-072,1,699.0
ORD-002956,PRD-056,1,549.0
ORD-002956,PRD-018,1,939.0
ORD-002956,PRD-082,1,1629.0
ORD-002957,PRD-039,1,609.0
ORD-002957,PRD-086,1,239.0
ORD-002958,PRD-039,1,609.0
ORD-002958,PRD-072,2,699.0
ORD-002959,PRD-007,1,319.0
ORD-002960,PRD-026,2,1139.0
ORD-002961,PRD-035,1,1219.0
ORD-002962,PRD-005,1,419.0
ORD-002962,PRD-068,1,629.0
ORD-002963,PRD-063,1,449.0
ORD-002963,PRD-041,1,849.0
ORD-002963,PRD-047,1,679.0
ORD-002963,PRD-068,1,629.0
ORD-002964,PRD-018,1,939.0
ORD-002964,PRD-041,1,849.0
ORD-002964,PRD-079,1,1619.0
ORD-002964,PRD-084,1,1229.0
ORD-002965,PRD-083,1,2029.0
ORD-002966,PRD-081,1,1339.0
ORD-002966,PRD-053,2,349.0
ORD-002967,PRD-004,2,429.0
ORD-002968,PRD-005,1,419.0
ORD-002969,PRD-055,1,269.0
ORD-002970,PRD-044,1,819.0
ORD-002970,PRD-047,1,679.0
ORD-002971,PRD-007,2,319.0
ORD-002971,PRD-053,1,349.0
ORD-002972,PRD-016,1,989.0
ORD-002972,PRD-026,1,1139.0
ORD-002973,PRD-006,1,439.0
ORD-002973,PRD-046,2,1109.0
ORD-002974,PRD-063,1,449.0
ORD-002975,PRD-086,1,239.0
ORD-002976,PRD-056,2,549.0
ORD-002976,PRD-004,1,429.0
ORD-002976,PRD-072,1,699.0
ORD-002976,PRD-087,1,359.0
ORD-002977,PRD-011,2,339.0
ORD-002977,PRD-056,1,549.0
ORD-002977,PRD-018,1,939.0
ORD-002978,PRD-063,1,449.0
ORD-002979,PRD-072,3,699.0
ORD-002980,PRD-062,2,529.0
ORD-002981,PRD-056,1,549.0
ORD-002982,PRD-079,1,1619.0
ORD-002983,PRD-079,2,1619.0
ORD-002984,PRD-037,2,779.0
ORD-002985,PRD-056,1,549.0
ORD-002985,PRD-047,1,679.0
ORD-002986,PRD-018,1,939.0
ORD-002987,PRD-096,1,149.0
ORD-002988,PRD-093,1,229.0
ORD-002989,PRD-063,2,449.0
ORD-002989,PRD-044,1,819.0
ORD-002990,PRD-002,3,229.0
ORD-002990,PRD-026,1,1139.0
ORD-002991,PRD-068,1,629.0
ORD-002992,PRD-072,1,699.0
ORD-002992,PRD-018,2,939.0
ORD-002992,PRD-039,2,609.0
ORD-002993,PRD-041,1,849.0
ORD-002993,PRD-026,3,1139.0
ORD-002994,PRD-053,1,349.0
ORD-002995,PRD-094,1,199.0
ORD-002996,PRD-044,1,819.0
ORD-002996,PRD-093,2,229.0
ORD-002996,PRD-018,1,939.0
ORD-002996,PRD-066,2,609.0
ORD-002997,PRD-006,1,439.0
ORD-002998,PRD-084,1,1229.0
ORD-002999,PRD-053,1,349.0
ORD-002999,PRD-018,1,939.0
ORD-003000,PRD-032,2,579.0
ORD-003001,PRD-044,1,819.0
ORD-003002,PRD-053,1,349.0
ORD-003002,PRD-026,2,1139.0
ORD-003002,PRD-042,1,1309.0
ORD-003002,PRD-079,2,1619.0
ORD-003003,PRD-068,1,629.0
ORD-003004,PRD-086,1,239.0
ORD-003004,PRD-006,1,439.0
ORD-003005,PRD-086,1,239.0
ORD-003006,PRD-090,1,289.0
ORD-003006,PRD-007,1,319.0
ORD-003007,PRD-018,1,939.0
ORD-003008,PRD-093,1,229.0
ORD-003009,PRD-014,1,569.0
ORD-003009,PRD-018,1,939.0
ORD-003009,PRD-093,1,229.0
ORD-003010,PRD-038,1,1329.0
ORD-003010,PRD-056,2,549.0
ORD-003011,PRD-093,1,229.0
ORD-003012,PRD-089,1,199.0
ORD-003012,PRD-044,1,819.0
ORD-003013,PRD-059,1,429.0
ORD-003013,PRD-087,1,359.0
ORD-003013,PRD-025,1,879.0
ORD-003014,PRD-044,1,819.0
ORD-003014,PRD-006,1,439.0
ORD-003014,PRD-013,1,899.0
ORD-003015,PRD-006,1,439.0
ORD-003016,PRD-083,1,2029.0
ORD-003016,PRD-027,1,659.0
ORD-003016,PRD-042,1,1309.0
ORD-003017,PRD-063,1,449.0
ORD-003018,PRD-090,1,289.0
ORD-003019,PRD-018,1,939.0
ORD-003019,PRD-056,1,549.0
ORD-003020,PRD-090,1,289.0
ORD-003020,PRD-026,1,1139.0
ORD-003020,PRD-084,1,1229.0
ORD-003021,PRD-053,1,349.0
ORD-003021,PRD-047,1,679.0
ORD-003022,PRD-068,1,629.0
ORD-003023,PRD-063,1,449.0
ORD-003023,PRD-009,1,479.0
ORD-003024,PRD-063,1,449.0
ORD-003025,PRD-094,1,199.0
ORD-003025,PRD-026,1,1139.0
ORD-003025,PRD-018,1,939.0
ORD-003026,PRD-054,1,399.0
ORD-003027,PRD-044,2,819.0
ORD-003027,PRD-072,1,699.0
ORD-003027,PRD-013,1,899.0
ORD-003028,PRD-056,1,549.0
ORD-003028,PRD-038,1,1329.0
ORD-003029,PRD-016,1,989.0
ORD-003030,PRD-013,2,899.0
ORD-003031,PRD-042,2,1309.0
ORD-003031,PRD-008,2,259.0
ORD-003032,PRD-024,1,979.0
ORD-003033,PRD-026,1,1139.0
ORD-003034,PRD-040,1,1239.0
ORD-003035,PRD-044,1,819.0
ORD-003035,PRD-007,1,319.0
ORD-003036,PRD-011,2,339.0
ORD-003036,PRD-022,1,849.0
ORD-003037,PRD-022,1,849.0
ORD-003037,PRD-079,1,1619.0
ORD-003037,PRD-044,1,819.0
ORD-003037,PRD-073,2,1089.0
ORD-003038,PRD-068,3,629.0
ORD-003039,PRD-053,1,349.0
ORD-003040,PRD-072,1,699.0
ORD-003041,PRD-005,1,419.0
ORD-003042,PRD-063,1,449.0
ORD-003043,PRD-068,1,629.0
ORD-003044,PRD-016,1,989.0
ORD-003044,PRD-010,1,339.0
ORD-003045,PRD-089,1,199.0
ORD-003046,PRD-079,1,1619.0
ORD-003046,PRD-095,2,299.0
ORD-003046,PRD-008,1,259.0
ORD-003047,PRD-035,2,1219.0
ORD-003047,PRD-053,2,349.0
ORD-003048,PRD-039,2,609.0
ORD-003048,PRD-008,1,259.0
ORD-003048,PRD-053,1,349.0
ORD-003049,PRD-018,2,939.0
ORD-003050,PRD-026,2,1139.0
ORD-003050,PRD-072,2,699.0
ORD-003051,PRD-093,1,229.0
ORD-003052,PRD-044,1,819.0
ORD-003053,PRD-095,1,299.0
ORD-003054,PRD-044,1,819.0
ORD-003054,PRD-042,1,1309.0
ORD-003055,PRD-029,1,959.0
ORD-003056,PRD-086,1,239.0
ORD-003056,PRD-018,1,939.0
ORD-003057,PRD-072,1,699.0
ORD-003057,PRD-018,1,939.0
ORD-003058,PRD-036,1,729.0
ORD-003059,PRD-038,2,1329.0
ORD-003059,PRD-086,1,239.0
ORD-003060,PRD-025,1,879.0
ORD-003060,PRD-004,1,429.0
ORD-003061,PRD-072,1,699.0
ORD-003061,PRD-035,1,1219.0
ORD-003061,PRD-046,3,1109.0
ORD-003061,PRD-026,1,1139.0
ORD-003062,PRD-018,1,939.0
ORD-003062,PRD-010,1,339.0
ORD-003063,PRD-091,1,129.0
ORD-003063,PRD-089,2,199.0
ORD-003063,PRD-044,1,819.0
ORD-003064,PRD-006,2,439.0
ORD-003064,PRD-032,3,579.0
ORD-003064,PRD-084,1,1229.0
ORD-003065,PRD-018,1,939.0
ORD-003066,PRD-082,1,1629.0
ORD-003067,PRD-063,1,449.0
ORD-003067,PRD-075,1,2439.0
ORD-003067,PRD-018,1,939.0
ORD-003068,PRD-072,1,699.0
ORD-003069,PRD-044,1,819.0
ORD-003069,PRD-010,1,339.0
ORD-003070,PRD-024,2,979.0
ORD-003071,PRD-035,2,1219.0
ORD-003072,PRD-072,1,699.0
ORD-003073,PRD-007,2,319.0
ORD-003074,PRD-004,1,429.0
ORD-003075,PRD-006,1,439.0
ORD-003075,PRD-065,1,739.0
ORD-003076,PRD-093,1,229.0
ORD-003076,PRD-089,3,199.0
ORD-003077,PRD-044,2,819.0
ORD-003078,PRD-068,1,629.0
ORD-003079,PRD-079,1,1619.0
ORD-003080,PRD-095,2,299.0
ORD-003080,PRD-087,1,359.0
ORD-003080,PRD-079,1,1619.0
ORD-003081,PRD-084,1,1229.0
ORD-003082,PRD-039,1,609.0
ORD-003082,PRD-044,1,819.0
ORD-003083,PRD-086,1,239.0
ORD-003084,PRD-085,1,159.0
ORD-003084,PRD-044,1,819.0
ORD-003084,PRD-067,2,439.0
ORD-003085,PRD-068,1,629.0
ORD-003086,PRD-044,2,819.0
ORD-003086,PRD-086,1,239.0
ORD-003086,PRD-013,1,899.0
ORD-003087,PRD-004,1,429.0
ORD-003088,PRD-046,1,1109.0
ORD-003088,PRD-093,1,229.0
ORD-003088,PRD-044,2,819.0
ORD-003089,PRD-060,2,529.0
ORD-003090,PRD-068,1,629.0
ORD-003091,PRD-087,1,359.0
ORD-003092,PRD-053,1,349.0
ORD-003092,PRD-040,2,1239.0
ORD-003092,PRD-091,1,129.0
ORD-003092,PRD-078,1,2449.0
ORD-003093,PRD-002,1,229.0
ORD-003093,PRD-087,1,359.0
ORD-003094,PRD-091,1,129.0
ORD-003095,PRD-062,2,529.0
ORD-003096,PRD-040,2,1239.0
ORD-003096,PRD-036,1,729.0
ORD-003097,PRD-039,1,609.0
ORD-003098,PRD-059,1,429.0
ORD-003098,PRD-011,1,339.0
ORD-003099,PRD-053,1,349.0
ORD-003100,PRD-041,1,849.0
ORD-003100,PRD-024,1,979.0
ORD-003100,PRD-090,1,289.0
ORD-003101,PRD-093,2,229.0
ORD-003102,PRD-022,3,849.0
ORD-003103,PRD-077,1,2129.0
ORD-003104,PRD-044,1,819.0
ORD-003105,PRD-019,2,679.0
ORD-003106,PRD-011,2,339.0
ORD-003106,PRD-008,2,259.0
ORD-003106,PRD-068,2,629.0
ORD-003107,PRD-072,1,699.0
ORD-003108,PRD-083,1,2029.0
ORD-003109,PRD-007,2,319.0
